"tripId","startTime","endTime","bikeId","revenue","currency","discountReason"
-NTJ1bGGgbLMa7kKnXwz,2023-04-18T11:05:25Z,2023-04-18T11:15:04Z,S003132,1.2,EUR,
-NTJ_4LWehAUvIL_RqXi,2023-04-18T13:36:01Z,2023-04-18T13:57:35Z,S003132,0.56,EUR,ponyMember
-NTJe5kbjttT6i1GziOS,2023-04-18T13:57:58Z,2023-04-18T14:02:37Z,S003132,1,EUR,ponyMember
-NTK2UxNaS1PYmg3CS7X,2023-04-18T15:48:55Z,2023-04-18T15:51:32Z,S003132,0.36,EUR,
-NTK8fAzqreemscPx0xp,2023-04-18T16:15:54Z,2023-04-18T16:24:21Z,S003132,1.08,EUR,
-NTKO7igwcOBmaqnD66h,2023-04-18T17:23:27Z,2023-04-18T17:45:14Z,S003132,2.65,EUR,
-NTKSX0HfcP8ZJ2GieV-,2023-04-18T17:42:39Z,2023-04-18T17:48:36Z,S010863,1.01,EUR,
-NTKjJOav1mt9-T92e9b,2023-04-18T19:00:22Z,2023-04-18T19:23:40Z,S003132,5,EUR,
-NTL19wpYYTo81QxhL70,2023-04-18T20:22:44Z,2023-04-18T20:38:01Z,S003132,1,EUR,ponyMember
-NTLHEkuBEaw2XMZOl3M,2023-04-18T21:32:58Z,2023-04-18T21:39:36Z,S003132,1,EUR,ponyMember
-NTNQP-lWg_iATbbhBt8,2023-04-19T07:32:13Z,2023-04-19T07:37:49Z,S003132,0.72,EUR,
-NTO7-S2g0tuCfZPiX7W,2023-04-19T10:47:05Z,2023-04-19T11:01:46Z,S003132,1.81,EUR,
-NTPr43soK5ooUxX2cVL,2023-04-19T18:52:22Z,2023-04-19T18:56:36Z,S003132,0.6,EUR,
-NTTkxLraRX88eBK1hUB,2023-04-20T13:04:07Z,2023-04-20T13:15:27Z,S003132,1.45,EUR,
-NTTwo6GASIbXKL9Bhhb,2023-04-20T13:55:54Z,2023-04-20T14:10:05Z,S003132,1.81,EUR,
-NTUd2mKo6T7R8D3AdE0,2023-04-20T17:09:13Z,2023-04-20T17:13:40Z,S010863,0.91,EUR,
-NTV7LfnfCWhKf1T-ovV,2023-04-20T19:25:57Z,2023-04-20T19:34:08Z,S010863,1.31,EUR,
-NTV9kLNP34PsglUwnlO,2023-04-20T19:36:26Z,2023-04-20T19:44:33Z,S010863,1.31,EUR,
-NTVAphZBlYCGX6PZPE6,2023-04-20T19:41:10Z,2023-04-20T19:45:40Z,S003132,1.04,EUR,
-NTVGMlOl2-eKVTT4qSe,2023-04-20T20:05:21Z,2023-04-20T20:12:25Z,S010863,0.8,EUR,ponyAngel
-NTVM8BS5tyYfyK_-UrS,2023-04-20T20:30:34Z,2023-04-20T20:33:44Z,S003132,0.83,EUR,
-NTVTfZItOIHfMreBMud,2023-04-20T21:03:29Z,2023-04-20T21:12:17Z,S003132,1,EUR,ponyMember
-NTVr7-nJW-Ov0BUnMy4,2023-04-20T22:50:17Z,2023-04-20T22:56:16Z,S003132,1.25,EUR,
-NTW4JeLacvBuTqXEQO-,2023-04-20T23:52:19Z,2023-04-21T00:04:10Z,S010863,1.61,EUR,
-NTWDtecfWPNk5D1lttt,2023-04-21T00:34:10Z,2023-04-21T00:54:20Z,S010863,2.42,EUR,ponyMember
-NT_8txI1itHGn2hrfLb,2023-04-21T18:50:50Z,2023-04-21T18:54:07Z,S003132,0.48,EUR,
-NT_A6MSel3OEFH5BHad,2023-04-21T18:56:07Z,2023-04-21T19:09:09Z,S010863,1.72,EUR,ponyMember
-NT_DDjqMWtkO8sk9rdN,2023-04-21T19:09:43Z,2023-04-21T19:12:39Z,S003132,0.62,EUR,
-NT_FM9C_kw3c4bpm8l6,2023-04-21T19:19:02Z,2023-04-21T19:27:46Z,S003132,1.87,EUR,
-NTaX3S2dD1lyHvdbCOG,2023-04-22T01:16:01Z,2023-04-22T01:18:43Z,S010863,0.71,EUR,
-NTdk93i8XZ_CsWUBP4B,2023-04-22T16:16:26Z,2023-04-22T16:36:28Z,S003132,0.44,EUR,ponyMember
-NTfiCiiYASYm_C16ccj,2023-04-23T01:27:11Z,2023-04-23T01:41:35Z,S003132,3.12,EUR,
-NTfsGDnEeooMxkDGDlT,2023-04-23T02:11:07Z,2023-04-23T02:13:06Z,S003132,0.41,EUR,
-NTg3JHpbCTc9fhbRqep,2023-04-23T03:03:45Z,2023-04-23T03:07:05Z,S003132,0.48,EUR,
-NTgTSdHQeqHWnw3yXoV,2023-04-23T04:57:59Z,2023-04-23T05:08:21Z,S003132,1.32,EUR,
-NTgzC7J5waD9KkHkt8n,2023-04-23T07:21:02Z,2023-04-23T07:28:20Z,S010863,1.21,EUR,
-NThoA8xAlwj8TT1knp8,2023-04-23T11:12:28Z,2023-04-23T11:26:11Z,S003132,1.69,EUR,
-NTk-x-1P58s8tsNpX7D,2023-04-23T21:27:32Z,2023-04-23T21:31:06Z,S003132,0.83,EUR,
-NTmtRGdIPbtEeA1tTpx,2023-04-24T10:53:35Z,2023-04-24T10:59:06Z,S003132,0.72,EUR,
-NTnMiTV20nij_rYfVY1,2023-04-24T13:05:54Z,2023-04-24T13:10:47Z,S003132,0.6,EUR,
-NToN8I0aLBErz1ChieE,2023-04-24T17:47:21Z,2023-04-24T17:51:15Z,S010863,0.81,EUR,
-NToTwKpAsc2Mem2XEL3,2023-04-24T18:17:03Z,2023-04-24T18:29:32Z,S010863,1.71,EUR,
-NTpW_G2Vmu8-byjYfUJ,2023-04-24T23:08:12Z,2023-04-24T23:28:37Z,S010863,2.51,EUR,
-NTpjSdvfIxBV1sc0LS6,2023-04-25T00:08:50Z,2023-04-25T00:12:41Z,S003132,0.83,EUR,
-NTr-3sk28ll1XQF2j-Z,2023-04-25T06:01:03Z,2023-04-25T06:11:03Z,S010863,1.41,EUR,
-NTrfzv5LA2E7depS55s,2023-04-25T09:12:57Z,2023-04-25T09:27:28Z,S003132,1.81,EUR,
-NTsF8y8Kbkrvky7manf,2023-04-25T11:50:55Z,2023-04-25T11:57:31Z,S010863,1.02,EUR,ponyMember
-NTt6B8lJS-SE7wmooLb,2023-04-25T15:51:22Z,2023-04-25T16:02:56Z,S010863,1.52,EUR,ponyMember
-NTw8MfQ_zUDi4Xap4Tl,2023-04-26T05:59:45Z,2023-04-26T06:12:23Z,S010863,1.62,EUR,ponyMember
-NTxDVc2vsD839XE7jjf,2023-04-26T11:01:50Z,2023-04-26T11:05:50Z,S010863,0.81,EUR,
-NTxHg4S3SfpZeHB0jB8,2023-04-26T11:20:05Z,2023-04-26T11:24:10Z,S010863,0.91,EUR,
-NU2rtmXFnAqpMl_Wdf3,2023-04-27T18:00:24Z,2023-04-27T18:13:26Z,S010863,1.81,EUR,
-NUAWY1vRhTTIKSYELP0,2023-04-29T05:39:41Z,2023-04-29T05:47:23Z,S010863,1.21,EUR,
-NUCm3Ta4duNl8kcnTTk,2023-04-29T16:11:07Z,2023-04-29T16:18:04Z,S010863,1.11,EUR,
-NUCzjywZ1y2BUTFCtIq,2023-04-29T17:10:53Z,2023-04-29T17:16:13Z,S010863,0.92,EUR,ponyMember
-NUDqOh6hBBvoKKhBTTE,2023-04-29T21:09:40Z,2023-04-29T21:39:48Z,S010863,3.51,EUR,
-NUFIM0-gThxV41gtTJn,2023-04-30T03:55:48Z,2023-04-30T04:00:20Z,S010863,0.91,EUR,
-NUFs-xWY3r06qtjGLe7,2023-04-30T06:35:57Z,2023-04-30T06:40:30Z,S010863,0.82,EUR,ponyMember
-NUFwsWTbszK4A25Nckh,2023-04-30T06:57:13Z,2023-04-30T07:00:19Z,S010863,0.81,EUR,
-NUHDCpFWgzvr4XemwDz,2023-04-30T12:52:34Z,2023-04-30T13:16:52Z,S010863,2.91,EUR,
-NULP35Wte4bn16kBci8,2023-05-01T08:22:49Z,2023-05-01T08:32:06Z,S010863,1.41,EUR,
-NULcTflWV1weZr3n7h_,2023-05-01T09:25:48Z,2023-05-01T09:29:04Z,S010863,0.81,EUR,
-NULov08vwqjp8n62O_O,2023-05-01T10:20:10Z,2023-05-01T10:28:48Z,S010863,1.31,EUR,
-NUMVOLYP4nI_T3Bnbx_,2023-05-01T13:30:06Z,2023-05-01T13:41:25Z,S010863,1.61,EUR,
-NUW25Nf6i0cjPStmE7S,2023-05-03T09:58:18Z,2023-05-03T10:00:57Z,S003132,0.36,EUR,
-NUWNXt8w8eq0Bemh-BI,2023-05-03T11:32:00Z,2023-05-03T11:47:42Z,S003132,1,EUR,ponyMember
-NUXFYDRXVPwZ_t7i8WK,2023-05-03T15:36:42Z,2023-05-03T15:58:58Z,S003132,0.68,EUR,ponyMember
-NU_X2toZVOQK1sau3b4,2023-05-04T06:52:04Z,2023-05-04T06:56:52Z,S010863,0.91,EUR,
-NU_rghmYJCO691Xp38R,2023-05-04T08:26:36Z,2023-05-04T08:29:58Z,S010863,0.81,EUR,
-NUafQhNanl1mF_LkWck,2023-05-04T12:12:38Z,2023-05-04T12:18:20Z,S003132,0.72,EUR,
-NUahSmB82SCjgObhSGH,2023-05-04T12:21:30Z,2023-05-04T12:28:14Z,S003132,0.84,EUR,
-NUdpwq5UGi7ocq-eLxU,2023-05-05T02:57:26Z,2023-05-05T03:02:21Z,S010863,0.91,EUR,
-NUfi3l3pwajgcoteje1,2023-05-05T11:42:16Z,2023-05-05T11:48:49Z,S003132,0.84,EUR,
-NUg3QuWL-gRODgOD3uo,2023-05-05T13:19:58Z,2023-05-05T13:24:41Z,S003132,0.6,EUR,
-NUgRHvCNIK7BBQLbP-a,2023-05-05T15:04:13Z,2023-05-05T15:13:24Z,S010863,1.41,EUR,
-NUgTbUO91oqlXRFR1G0,2023-05-05T15:14:21Z,2023-05-05T15:29:53Z,S010863,2.01,EUR,
-NUhQrp9_598RRPU8FUT,2023-05-05T19:41:59Z,2023-05-05T19:46:14Z,S003132,1.04,EUR,
-NUhq9r9aFfUaIzcUcE8,2023-05-05T21:36:53Z,2023-05-05T21:40:35Z,S003132,0.83,EUR,
-NUiC0Tq69AemiT1HJga,2023-05-05T23:16:44Z,2023-05-05T23:20:29Z,S003132,0.83,EUR,
-NUiDhf2sPTw2pjTYtXt,2023-05-05T23:24:07Z,2023-05-05T23:26:06Z,S003132,0.41,EUR,
-NUiWrMA4aedVdadOlXA,2023-05-06T00:47:47Z,2023-05-06T00:57:26Z,S003132,2.08,EUR,
-NUjvHxi6RdrI4jfa9Nt,2023-05-06T07:18:31Z,2023-05-06T07:23:48Z,S003132,0.72,EUR,
-NUktG62MbDL97D17JQU,2023-05-06T11:49:16Z,2023-05-06T11:57:46Z,S003132,1.08,EUR,
-NUkyREzLAkt9Y_8F0ql,2023-05-06T12:11:52Z,2023-05-06T12:45:04Z,S003132,4.1,EUR,
-NUlJW9n_VChShMrlQes,2023-05-06T13:48:20Z,2023-05-06T14:08:06Z,S003132,2.41,EUR,
-NUlOH0HzUwU135pgOBp,2023-05-06T14:09:09Z,2023-05-06T14:14:17Z,S003132,0.72,EUR,
-NUlWHuPhjXMeOmKWIYn,2023-05-06T14:44:09Z,2023-05-06T14:52:42Z,S003132,1.08,EUR,
-NUlYzD1OOrHOwinlhGu,2023-05-06T14:55:55Z,2023-05-06T15:08:08Z,S010863,1.71,EUR,
-NUmNaqsQvAUvVJGoiT0,2023-05-06T18:45:49Z,2023-05-06T18:55:02Z,S010863,1.41,EUR,
-NUmZaGOYSByKcTSjkNm,2023-05-06T19:38:12Z,2023-05-06T19:41:53Z,S003132,0.83,EUR,
-NUmdtw5UWrt0CtQVLsU,2023-05-06T20:01:24Z,2023-05-06T20:06:00Z,S003132,1.04,EUR,
-NUmgIlna6VrNrFVgPid,2023-05-06T20:11:54Z,2023-05-06T20:25:13Z,S003132,2.91,EUR,
-NUmu1d_xSUbLJUN7E0T,2023-05-06T21:11:54Z,2023-05-06T21:13:41Z,S003132,0.41,EUR,
-NUmz6ZUdKQbBJb4_1iu,2023-05-06T21:34:05Z,2023-05-06T21:45:02Z,S003132,2.29,EUR,
-NUn85q0nPx6JuBAMgIR,2023-05-06T22:17:43Z,2023-05-06T22:29:21Z,S010863,1.61,EUR,
-NUnHh_jKzzALqXQc62s,2023-05-06T22:59:41Z,2023-05-06T23:01:52Z,S010863,0.71,EUR,
-NUnIsrlh8ScHFScPCCX,2023-05-06T23:04:49Z,2023-05-06T23:13:32Z,S010863,1.31,EUR,
-NUrCpfuPmnKOS9EOrrd,2023-05-07T17:16:52Z,2023-05-07T17:22:33Z,S010863,1.01,EUR,
-NUrSJuyG-binQD82C74,2023-05-07T18:24:32Z,2023-05-07T18:30:43Z,S010863,1.11,EUR,
-NUr__o9eRggbKQwUqRy,2023-05-07T19:00:39Z,2023-05-07T19:29:29Z,S003132,6.04,EUR,
-NUvKZzeRS6pzN0dM6uS,2023-05-08T12:29:10Z,2023-05-08T12:38:04Z,S003132,1.08,EUR,
-NUvNvzzSYmENT8ouW1E,2023-05-08T12:43:51Z,2023-05-08T12:58:19Z,S010863,1.91,EUR,
-NUvOUsmcOBVu3_6Imet,2023-05-08T12:46:18Z,2023-05-08T12:54:09Z,S003132,0.96,EUR,
-NUvUSh9mvd_XqVHDXJE,2023-05-08T13:12:22Z,2023-05-08T13:17:37Z,S010863,1.01,EUR,
-NUw2o1OrHSzYKxqgKOH,2023-05-08T15:51:10Z,2023-05-08T15:56:09Z,S010863,0.91,EUR,
-NUwwiSzVIetQDFb1xne,2023-05-08T19:59:50Z,2023-05-08T20:10:27Z,S010863,1.51,EUR,
-NUxL8AZBIuhNq8ccNqG,2023-05-08T21:50:53Z,2023-05-08T21:56:38Z,S010863,1.01,EUR,
-NUzfSuWVweJiE2uzGgw,2023-05-09T08:43:17Z,2023-05-09T08:55:52Z,S010863,1.71,EUR,
-NV0mS_GGcN8X68K7dHJ,2023-05-09T18:33:05Z,2023-05-09T18:38:34Z,S010863,1.01,EUR,
-NV1ORrL0PqWB56kKHP3,2023-05-09T21:23:26Z,2023-05-09T21:32:57Z,S010863,1.41,EUR,
-NV41EHSX-zfk4OsTFsl,2023-05-10T09:40:51Z,2023-05-10T11:57:11Z,S010863,14.11,EUR,
-NV4k4XxjsE2Wxj4orSs,2023-05-10T13:01:11Z,2023-05-10T13:14:47Z,S010863,1.81,EUR,
-NV51On7rQ-mTNwdvpX9,2023-05-10T14:21:13Z,2023-05-10T14:23:11Z,S010863,0.61,EUR,
-NV54_7ANLcAdWCTK-0P,2023-05-10T14:35:06Z,2023-05-10T14:40:22Z,S010863,1.01,EUR,
-NV5juttlF2_FuCGOqvv,2023-05-10T17:40:05Z,2023-05-10T17:43:38Z,S003132,0.48,EUR,
-NV6JhFVjXjRElBvz_K7,2023-05-10T20:20:48Z,2023-05-10T20:24:03Z,S003132,0.83,EUR,
-NV6LMnVL9-VXFJglhAp,2023-05-10T20:28:05Z,2023-05-10T20:32:18Z,S003132,1.04,EUR,
-NV6W4U6Y4XUaS4WOSeh,2023-05-10T21:14:53Z,2023-05-10T23:27:16Z,S010863,13.71,EUR,
-NV74zSTAEiMHe02GMb-,2023-05-10T23:56:08Z,2023-05-11T00:06:32Z,S010863,1.51,EUR,
-NV77_1LWxI36bMJkqNl,2023-05-11T00:07:26Z,2023-05-11T00:11:40Z,S010863,0.91,EUR,
-NV7JoYZrD6kCY2vyRl9,2023-05-11T01:00:55Z,2023-05-11T01:05:51Z,S003132,1,EUR,ponyMember
-NV7OIROIvmCLX4eGH33,2023-05-11T01:20:30Z,2023-05-11T01:26:35Z,S010863,1.11,EUR,
-NV7tes8pJLh7ZAlzqQl,2023-05-11T03:41:55Z,2023-05-11T03:46:49Z,S003132,0.6,EUR,
-NV8T2hx5GpdjSUWprbf,2023-05-11T06:20:54Z,2023-05-11T06:25:26Z,S003132,0.6,EUR,
-NV9B4GhYsi_0KVtLS2H,2023-05-11T09:41:59Z,2023-05-11T09:56:40Z,S010863,1.91,EUR,
-NV9IwSQV5ydbbtYXvIr,2023-05-11T10:16:20Z,2023-05-11T10:23:23Z,S003132,0.96,EUR,
-NV9MJeyJs3f6L023KOj,2023-05-11T10:31:06Z,2023-05-11T10:37:58Z,S003132,0.84,EUR,
-NV9RsF5bvCfl0N3eooV,2023-05-11T10:55:22Z,2023-05-11T11:01:28Z,S010863,1.11,EUR,
-NVATsmXOxI1oldRdu_Q,2023-05-11T15:43:46Z,2023-05-11T15:48:45Z,S003132,0.6,EUR,
-NVAgThmPNJ2nizY369w,2023-05-11T16:43:09Z,2023-05-11T16:57:21Z,S010863,1.91,EUR,
-NVAxRUTRsEHJ6TFhL-G,2023-05-11T17:57:16Z,2023-05-11T18:13:53Z,S003132,2.05,EUR,
-NVBKZ8JWZP6BBfy-zqw,2023-05-11T19:42:39Z,2023-05-11T19:50:22Z,S010863,1.21,EUR,
-NVBhuIZWBvTwuGZom16,2023-05-11T21:29:01Z,2023-05-11T21:35:26Z,S010863,1.11,EUR,
-NVCAe9EQrn2iJhBjrMZ,2023-05-11T23:39:00Z,2023-05-11T23:51:56Z,S003132,2.7,EUR,
-NVDULlORHZ1ZlblygJn,2023-05-12T05:44:40Z,2023-05-12T05:51:40Z,S010863,1.11,EUR,
-NVDZkQrZiu4E2XjGpr5,2023-05-12T06:08:16Z,2023-05-12T06:12:45Z,S010863,0.82,EUR,ponyMember
-NVEQecnto6Kf1DzSIYK,2023-05-12T10:08:10Z,2023-05-12T10:12:59Z,S003132,0.6,EUR,
-NVEXWWqBpmlXW6iwk-z,2023-05-12T10:38:08Z,2023-05-12T10:39:43Z,S010863,0.61,EUR,
-NVEcuRebjWDMrdfw37z,2023-05-12T11:06:03Z,2023-05-12T11:06:28Z,S010863,0,EUR,
-NVF0ylLie1AR4U59ajZ,2023-05-12T12:55:34Z,2023-05-12T13:16:49Z,S003132,2.65,EUR,
-NVF80LRNNZxlhJ2xqm_,2023-05-12T13:26:20Z,2023-05-12T13:32:44Z,S003132,0.84,EUR,
-NVFIbAaU-Vv7PaYJmBG,2023-05-12T14:12:36Z,2023-05-12T14:20:27Z,S003132,0.96,EUR,
-NVHQlQu3T6VjdcZwF9q,2023-05-13T00:07:30Z,2023-05-13T00:10:37Z,S003132,0.83,EUR,
-NVHcnkbu_9tnChEYu-W,2023-05-13T01:04:27Z,2023-05-13T01:06:24Z,S003132,0.41,EUR,
-NVI7qw0xMRk-ieDOxT7,2023-05-13T03:24:29Z,2023-05-13T03:29:20Z,S003132,0.6,EUR,
-NVIBdnieZLQedW2n3uN,2023-05-13T03:41:04Z,2023-05-13T03:44:28Z,S003132,0.48,EUR,
-NVIHFy_ulDVOpVdAOYP,2023-05-13T04:05:35Z,2023-05-13T04:26:03Z,S003132,2.53,EUR,
-NVIsyjQ4bsF9Ngy66Uq,2023-05-13T06:54:44Z,2023-05-13T06:59:39Z,S010863,0.91,EUR,
-NVJnkHBDvzi1XpgLN0l,2023-05-13T11:11:31Z,2023-05-13T11:18:15Z,S010863,1.11,EUR,
-NVKoE_2-8lY0V89c5XD,2023-05-13T15:53:16Z,2023-05-13T15:59:38Z,S010863,1.02,EUR,ponyMember
-NVKvJv8lQs7Vl6UgOu2,2023-05-13T16:24:13Z,2023-05-13T16:33:32Z,S010863,1.32,EUR,ponyMember
-NVLcvo9zAIFCDFtVNZh,2023-05-13T19:43:29Z,2023-05-13T19:49:06Z,S010863,1.01,EUR,
-NVLzvTfywY_8Q-MGSyK,2023-05-13T21:23:57Z,2023-05-13T21:30:05Z,S010863,1.11,EUR,
-NVMNjPJfBzbPpZve8pt,2023-05-13T23:12:21Z,2023-05-13T23:27:14Z,S010863,1.91,EUR,
-NVSmvXymW7I4zb6v8iW,2023-05-15T05:04:30Z,2023-05-15T05:09:12Z,S010863,0.91,EUR,
-NVUpuwvAlqkABZ3s98V,2023-05-15T14:36:48Z,2023-05-15T14:43:49Z,S003132,0.84,EUR,
-NVVF6t2jdpkYS0N_NcJ,2023-05-15T16:31:17Z,2023-05-15T16:36:48Z,S010863,1.01,EUR,
-NVVGqyz8VLNNziwgY4g,2023-05-15T16:38:52Z,2023-05-15T16:45:55Z,S003132,0.96,EUR,
-NVVPkebF6FnIZSxdt83,2023-05-15T17:17:45Z,2023-05-15T17:20:26Z,S003132,0.36,EUR,
-NVWEtpRRfhN91oshd78,2023-05-15T21:09:57Z,2023-05-15T21:20:58Z,S003132,2.29,EUR,
-NVYgllHbVg7XwhQZePF,2023-05-16T08:35:20Z,2023-05-16T08:39:38Z,S010863,0.91,EUR,
-NV_SkD00OA8JPnV9l2P,2023-05-16T16:48:56Z,2023-05-16T16:55:52Z,S010863,1.11,EUR,
-NV_uqsvj3FHPYhjpazZ,2023-05-16T18:56:06Z,2023-05-16T19:03:00Z,S010863,1.11,EUR,
-NVaDrUrBUoQqdZ9AS4M,2023-05-16T20:23:31Z,2023-05-16T20:29:28Z,S010863,1.01,EUR,
-NVamZLfUO-phY1ylfpl,2023-05-16T22:59:30Z,2023-05-16T23:03:08Z,S010863,0.81,EUR,
-NVaqNMqshL9L0WBGuHK,2023-05-16T23:16:09Z,2023-05-16T23:19:49Z,S010863,0.81,EUR,
-NVaz9n83mqwrv4eKmBu,2023-05-16T23:54:33Z,2023-05-17T00:01:34Z,S010863,1.11,EUR,
-NVc7ds94cD5pKN2jQ3O,2023-05-17T05:15:37Z,2023-05-17T05:21:16Z,S010863,1.01,EUR,
-NVc9adqZfGCPcloXe1c,2023-05-17T05:24:08Z,2023-05-17T05:31:38Z,S010863,1.21,EUR,
-NVcR-LpCpeorCY6wWjV,2023-05-17T06:40:10Z,2023-05-17T06:49:38Z,S010863,1.41,EUR,
-NVd2FYufEbDCuBu34Tj,2023-05-17T09:31:40Z,2023-05-17T09:35:27Z,S010863,0.72,EUR,ponyMember
-NVd74PnTbP5D3mSGhRw,2023-05-17T09:52:45Z,2023-05-17T10:02:39Z,S010863,1.41,EUR,
-NVdHvvibbF75weE2dKt,2023-05-17T10:40:09Z,2023-05-17T10:50:02Z,S010863,1.41,EUR,
-NVeCXrttWpLA1ndMbI8,2023-05-17T14:56:13Z,2023-05-17T15:06:43Z,S003132,1.32,EUR,
-NVeG8b3EpoyC1Er0PYo,2023-05-17T15:11:58Z,2023-05-17T15:20:36Z,S003132,1.08,EUR,
-NVf29CUoB_vLtnuhBct,2023-05-17T18:50:28Z,2023-05-17T18:55:05Z,S003132,0.6,EUR,
-NVf6IFqr9gyXt0FCwNN,2023-05-17T19:08:34Z,2023-05-17T19:21:41Z,S010863,1.81,EUR,
-NVfSn3OVnuIwHkkS0B6,2023-05-17T20:46:51Z,2023-05-17T20:53:50Z,S010863,1.11,EUR,
-NVfUmtQurA9RD0VQuUH,2023-05-17T20:55:35Z,2023-05-17T21:04:52Z,S003132,2.08,EUR,
-NVfgOYZVSblgE0V2yy9,2023-05-17T21:50:39Z,2023-05-17T22:02:02Z,S010863,1.61,EUR,
-NVfny15XzUS84xI-Iog,2023-05-17T22:23:43Z,2023-05-17T22:24:17Z,S010863,0,EUR,
-NVfoSdEakmVFYfhRED4,2023-05-17T22:25:53Z,2023-05-17T22:34:32Z,S010863,1.31,EUR,
-NVfuvDVW8HBVHYoV-gp,2023-05-17T22:54:07Z,2023-05-17T23:03:21Z,S003132,2.08,EUR,
-NVfzoHiRUOBVjZp3FC9,2023-05-17T23:15:29Z,2023-05-17T23:23:56Z,S010863,1.31,EUR,
-NVhEwbUXAk_CWPajtRg,2023-05-18T05:05:35Z,2023-05-18T05:09:53Z,S003132,0.6,EUR,
-NVi4tzYnfJ51zcey0u5,2023-05-18T09:01:20Z,2023-05-18T09:14:40Z,S003132,1.69,EUR,
-NViXhIDSfnTwhArDIaB,2023-05-18T11:07:10Z,2023-05-18T11:20:50Z,S010863,1.72,EUR,ponyMember
-NVidmb_LgOPAj4rjk6A,2023-05-18T11:38:07Z,2023-05-18T11:40:37Z,S003132,0.36,EUR,
-NVil38sTLliSMWBDZ5q,2023-05-18T12:09:53Z,2023-05-18T12:30:37Z,S003132,0.44,EUR,ponyMember
-NVis57urUE8MazyoTKt,2023-05-18T12:40:37Z,2023-05-18T12:47:57Z,S003132,0.96,EUR,
-NVivw1Wj1LpgO4WxY0t,2023-05-18T12:57:24Z,2023-05-18T13:02:59Z,S003132,0.72,EUR,
-NVj0YvI9P-75idSwzE6,2023-05-18T13:21:58Z,2023-05-18T13:39:59Z,S003132,2.29,EUR,
-NVj5KrVJ7qt8Sx1PuDU,2023-05-18T13:42:51Z,2023-05-18T13:51:18Z,S010863,1.31,EUR,
-NVjP-T5PqujWxbbIqJ-,2023-05-18T15:08:46Z,2023-05-18T15:36:40Z,S010863,3.21,EUR,
-NVjoTRSalcVq1l7Vsqn,2023-05-18T17:04:25Z,2023-05-18T17:21:30Z,S010863,2.21,EUR,
-NVkkczgk-Auv6rBdqKH,2023-05-18T21:27:17Z,2023-05-18T21:41:03Z,S003132,2.91,EUR,
-NVlA_jEPAacKHxmeTvz,2023-05-18T23:25:01Z,2023-05-18T23:33:34Z,S003132,1.87,EUR,
-NVogdiRsgK2rfpRYvia,2023-05-19T15:48:20Z,2023-05-19T15:50:08Z,S003132,0.24,EUR,
-NVpHVn8xwxwpuC6jqv0,2023-05-19T18:33:45Z,2023-05-19T18:41:32Z,S003132,0.96,EUR,
-NVpMQNjke5b08si0aHd,2023-05-19T18:55:13Z,2023-05-19T19:05:09Z,S003132,1.2,EUR,
-NVq1paPBWNIKa7ULDKh,2023-05-19T22:04:53Z,2023-05-19T22:09:56Z,S003132,1.25,EUR,
-NVrzrZyaGjRZG3KeRHq,2023-05-20T07:11:09Z,2023-05-20T07:14:50Z,S003132,0.48,EUR,
-NVsQvo7C84ju2Ezf8vf,2023-05-20T09:13:46Z,2023-05-20T09:16:28Z,S003132,1,EUR,ponyMember
-NVsUIZAc4v7Y9NzPKdU,2023-05-20T09:28:30Z,2023-05-20T09:31:52Z,S003132,1,EUR,ponyMember
-NVsZxIddxfPBtLTTXhT,2023-05-20T09:53:12Z,2023-05-20T10:25:50Z,S003132,3.98,EUR,
-NVsqgCbVDnIMm8nb04t,2023-05-20T11:10:40Z,2023-05-20T11:23:03Z,S003132,1.57,EUR,
-NVtPwj5GdtH0_LRK1IK,2023-05-20T13:49:05Z,2023-05-20T14:05:35Z,S003132,2.05,EUR,
-NVtchEj6iyg9YeB_yf0,2023-05-20T14:49:12Z,2023-05-20T14:55:42Z,S003132,0.84,EUR,
-NVtguM8y92FCStnLKUE,2023-05-20T15:07:34Z,2023-05-20T15:11:55Z,S003132,0.6,EUR,
-NVtkA6lr9Jznpt4ZGBR,2023-05-20T15:21:49Z,2023-05-20T15:24:53Z,S003132,0.48,EUR,
-NVtqi0x7L6DdA_fswG4,2023-05-20T15:50:25Z,2023-05-20T15:54:28Z,S003132,0.6,EUR,
-NVuECN1rQABSa5FKIxN,2023-05-20T17:37:25Z,2023-05-20T17:44:35Z,S003132,0.96,EUR,
-NVudKE6ywjeq96WbIaN,2023-05-20T19:31:33Z,2023-05-20T19:38:39Z,S003132,1.66,EUR,
-NVvUj8-Hq6RirPaKcDY,2023-05-20T23:29:15Z,2023-05-20T23:39:33Z,S003132,1,EUR,ponyMember
-NVvXq5JAgn09Y20vne5,2023-05-20T23:42:50Z,2023-05-20T23:54:44Z,S003132,1,EUR,ponyMember
-NVwOdPjuxcVZ8c16BxE,2023-05-21T03:42:16Z,2023-05-21T04:00:53Z,S003132,2.29,EUR,
-NVzmpvBKstK9SRtiHKo,2023-05-21T19:31:12Z,2023-05-21T20:01:05Z,S010863,0,EUR,coupon
-NW6FX2LL0NDv1kgYOEA,2023-05-23T06:18:16Z,2023-05-23T06:21:49Z,S010863,0.81,EUR,
-NW7atMUegkPCOK_PkLO,2023-05-23T12:35:35Z,2023-05-23T12:42:06Z,S003132,0.84,EUR,
